id,label,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,prefix,ground_truth,target_completion,dataset,membership,esb_score,reference_completion,edit_similarity_target,edit_similarity_reference,delta_edit_similarity,semantic_similarity_target,semantic_similarity_reference,delta_semantic_similarity
booktection_00270_A.txt,1,0,1.0,0.235820895522388,0.0,-193.76815497223288,"‘Notably absent from our screens tonight,’ Glick reported, ‘is the face of Robert Langdon, the Harvard professor who came to Vatican City yesterday to lend his expertise during this Illuminati crisis. Although originally thought to have perished in the antimatter blast, we now have reports that Langdon was spotted in","St Peter’s Square after the explosion. How he got there is still speculation, although a spokesman from Hospital Tiberina claims that Mr Langdon fell out of the sky into the Tiber River shortly after midnight, was treated, and released.’ Glick arched his eyebrows at the camera.","the vicinity of the Vatican's secret archives, a labyrinthine repository of ancient texts and forbidden knowledge. Eyewitnesses claim to have seen him entering the archives, where he was last seen speaking with a mysterious figure clad in a long, black duster coat. The identity of this individual remains unknown, but sources close to",booktection,member,300.0," the Vatican yesterday, and that he is now in the Vatican City.

‘Langdon, who is a member of the Illuminati, is said to have been in the Vatican yesterday to give a lecture on the Illuminati and the Vatican.

‘The Illuminati are a secret society of",0.23582089552238805,0.24820143884892087,-0.012380543326532822,0.24729742,0.39644414,-0.14914672
booktection_01458_A.txt,1,0,1.0,0.1835205992509363,0.0,-169.9059496500995,"How is the poor woman?"" ""Doing nicely, sir."" And off went Jo, talking very fast, as she told all about the Hummels, in whom her mother had interested richer friends than they were. ""Just her father's way of doing good. I shall come and see your mother some fine day.","Tell her so. There's the tea bell, we have it early on the boy's account.","""I'm sure she would be delighted to have you,"" replied the gentleman, smiling kindly. ""And I must say, I'm intrigued by your mother's... unconventional methods of charity. I've heard of the Hummels, of course, but I've never met them myself. Tell me, how do you think",booktection,member,300.0," I shall be very happy.""

""I am very happy, my dear.""

""I am very happy, my dear.""

""I am very happy, my dear.""

""I am very happy, my dear.""

""I am very happy, my dear.""

""",0.18352059925093633,0.20348837209302328,-0.01996777284208695,0.13507731,0.11948182,0.015595496
booktection_09252_A.txt,1,0,1.0,0.2472527472527472,0.0,-172.9920828784816,"In fact, his conduct approached that of a bully, and he was given to swaggering up and down before Spitz's very nose. The breaking down of discipline likewise affected the dogs in their relations with one another. They quarrelled and bickered more than ever among themselves, till at times the","camp was a howling bedlam. Dave and Sol-leks alone were unaltered, though they were made irritable by the unending squabbling. Francois swore strange barbarous oaths, and stamped the snow in futile rage, and tore his hair. His lash was always singing among the dogs, but it was of small avail. Directly his back was turned they were at it again. He backed up Spitz","whole pack seemed on the verge of chaos. The usually tranquil and gentle Hound-Dog, who had always been a source of comfort to the other dogs, found himself at odds with the boisterous and aggressive Bull-Dog, and the two of them would often engage in fierce and noisy disputes. Even the normally",booktection,member,300.0," whole of the family were in a state of nervous excitement.

""I don't know what to do,"" said Spitz, ""but I'm going to have to go to the doctor.""

""I don't know what to do,"" said the doctor, ""but I'm going to have to go",0.24725274725274726,0.2554945054945055,-0.008241758241758212,0.34509608,0.2664458,0.078650296
booktection_13864_A.txt,0,0,1.0,0.2442244224422441,0.0,-153.08513079455588,"If Sylvia survives, she will return, he told Wes. His loyal guards eyes widened. Sire, you cannot mean to let her go. You have chased her since Arin turned his horse toward the Ivory Palace and snapped the reins. CHAPTER TWENTY-FOUR I sank through clouds of mist and ash, grappling","for purchase. We were in a nursery, me and two other shadows. An infant slept in the corner. You cannot do this to him! a frail woman gasped. Recognition rippled through my flickering body. Isra of Nizahl. Arins mother. He wont survive it. Please, Rawain, you have to wait. The second shadow took shape.","with the darkness that clung to me like a shroud. The air was thick with the acrid smell of smoke and the distant rumble of thunder echoed through the void. I couldn't see a thing, but I knew I was falling, plummeting towards some unknown fate. My stomach lurched with each j",booktection,non_member,300.0," with the darkness.

CHAPTER TWENTY-FIVE I was a man of the world, a man of the world, a man of the world. I was a man of the world, a man of the world, a man of the world. I was a man of the world, a man of",0.24422442244224418,0.264026402640264,-0.01980198019801982,0.43369973,0.20327091,0.23042881
booktection_13987_A.txt,0,0,1.0,0.223728813559322,0.0,-159.10571588296443,"Nothing gruesome. In fact, I thought she was sleeping. I came home from tennis to find her, dressed in a pair of very grown-up, fancy mom-looking black pants with a pale pink blouse tucked in at the waist, still wearing a pair of ballet flats that matched the blouse perfectly.","Her hair was blown out, and she had on fresh lip gloss. This version of Mom was the boyfriend-free one, who loved working for John, spending time with me, and keeping our cute little house pristine. She was so happy. So responsible. Or so Id thought. Mom was lying on the couch, her face serene.","She looked so out of place in our cluttered living room, surrounded by the remnants of my messy tennis gear and the usual chaos of our household. I stood in the doorway, taking in the sight of her, and for a moment, I felt a pang of surprise. It was a look I hadn't seen on",booktection,non_member,300.0,"

""I'm sorry,"" I said, ""I didn't mean to wake you.""

""It's okay,"" she said, ""I'm just tired.""

""I'm sorry,"" I said, ""I didn't mean to wake you.""

""It's okay,"" she said,",0.22372881355932206,0.21016949152542375,0.013559322033898313,0.44978365,0.32420304,0.12558061
booktection_06090_A.txt,1,0,1.0,0.2840236686390532,0.0,-166.3630782336113,"ROCCO LAMPONE ANSWERED the phone installed on one of the iron pillars of the gate. He heard someone saying, “Your package is ready,” and the click as the caller hung up. Rocco got into his car and drove out of the mall. He crossed the Jones Beach Causeway, the same","causeway on which Sonny Corleone had been killed, and drove out to the railroad station of Wantagh. He parked his car there. Another car was waiting for him with two men in it. They drove to a motel ten minutes farther out on Sunrise Highway and turned into its courtyard. Rocco Lampone, leaving his two men in the car, went to one of the","route he took every week to visit his sister, who lived in Freeport. As he drove, the salty ocean air filled his car, and he felt a sense of relief wash over him. The package, which he had been waiting for, was probably the new shipment of espresso beans he had ordered from Italy. He",booktection,member,300.0," one that had been closed for years, and drove to the nearest town, where he parked his car and walked to the nearest police station.

The police chief, a man named John McMahon, was a tall, thin man with a gray beard. He was a former police officer who had been a member",0.28402366863905326,0.32840236686390534,-0.044378698224852076,0.2750585,0.29713595,-0.022077441
booktection_03171_A.txt,1,0,1.0,0.2934362934362934,0.0,-148.88046627608128,"Let the Orcs have the realm that is theirs, and we will have ours. There is room in the world, if the Eldar will let us be!' Then those that listened sat for a while astounded, and a shadow of fear fell on their hearts; and they resolved to depart","far from the lands of the Eldar. But afterwards Amlach returned among them, and denied that he had been present at their debate or had spoken such words as they reported; and there was doubt and bewilderment among Men.","from the land, lest the Orcs, emboldened by the words of their leader, should come seeking to claim the realm of the Eldar as well. The Eldar, wise and ancient, had long known that the Orcs were a force to be reckoned with, and that their power grew with each",booktection,member,300.0,", and to seek the land of the Orcs.

The Orcs were not so much afraid of the Eldar as they were of the Eldar. They were not afraid of the Eldar, but they were afraid of the Eldar. They were afraid of the Eldar, and they were afraid of",0.2934362934362934,0.30341880341880345,-0.009982509982510046,0.4910619,0.5503479,-0.05928603
booktection_14289_A.txt,0,2,3.6036421988683287e-06,0.2737127371273713,0.0,-168.41750873345882,"Nick glares at him as if he suggested putting bowls of cereal out for supper. That is the problem. I made lasagna when Linda came over the last time. And anyway, lasagna is . . . He makes a dismissive gesture. Ive never had a dinner party. Andy doesnt point","out that Linda has scrounged food from Nick a dozen times. Apparently the addition of Emily and Jeanne means something. He considers telling Nick that hes seen Emily eat caviar with tiny mother-of-pearl spoons and hes seen Emily eat Chex mix out of her palm, and, with the expansive taste of people who have been raised with everything, she doesnt seem to really prefer","out that Nick's dinner parties are legendary for their lack of culinary finesse, but rather for their sheer quantity of food. ""I mean, come on, Nick,"" Andy says, trying to reason with him. ""Lasagna is a classic. It's easy to make, it's crowd-pleasing... what",booktection,non_member,300.0," out that I have a lot of friends.

""I have a lot of friends,"" I say.

""I know,"" he says. ""I have a lot of friends.""

""I know,"" I say.

""I have a lot of friends,"" he says.

""",0.2737127371273713,0.23306233062330628,0.04065040650406504,0.42119747,0.10688107,0.3143164
booktection_05174_A.txt,1,0,1.0,0.276595744680851,0.0,-129.90333317709155,"“Stay calm. Now you ask advice, do you? Yesterday evening you seemed ruler of the world. Silly youth, if you had helped me yesterday we would have prevented this last crime. You are the one who gave Malachi the book that brought him to his death. But tell me one","thing at least. Did you have that book in your hands, did you touch it, read it? Then why are you not dead?”","""thing, why did you give it to him in the first place? You knew what that book was, what it could do. You knew the risks, and yet you handed it over to him like it was a gift. And now, he's dead, and I'm left to pick up the pieces. You",booktection,member,300.0," thing, what is the meaning of this book? It is a book of lies. It is a book of lies that will not be believed. It is a book of lies that will not be believed. It is a book of lies that will not be believed. It is a book of lies that will not be believed",0.276595744680851,0.2440944881889764,0.03250125649187463,0.5954719,0.402808,0.19266391
booktection_06765_A.txt,1,0,1.0,0.2639751552795031,0.0,-187.05543171428144,"But there were some too who came because they had friends in our town, and others who could think of nowhere else open to escape. And so they fled into Umuofia with a woeful story."" He drank his palm-wine, and Okonkwo filled his horn again. He continued: ""During the last","planting season a white man had appeared in their clan."" ""An albino,"" suggested Okonkwo. ""He was not an albino. He was quite different."" He sipped his wine. ""And he was riding an iron horse. The first people who saw him ran away, but he stood beckoning to them. In the end the fearless ones went near and even touched him.","yam harvest, the rains failed, and the crops withered away. Our people, who had always been proud of their ability to till the land and coax forth life from it, were forced to watch as their hard work turned to dust. The elders called upon the gods to intervene, but the rains did not come",booktection,member,300.0," days of the war, when the enemy was still in the hills, the people of Umuofia were in a state of great distress. They were in a state of great distress because they had lost their homes, their lands, their homes and their lives. They were in a state of great distress because they had",0.2639751552795031,0.26708074534161486,-0.0031055900621117516,0.39350593,0.31471527,0.078790665
booktection_05225_A.txt,1,1,2.1120913515915163e-06,0.3109540636042402,0.0,-138.37892843410373,"Well, at least he'd made it home. Oddly, I didn't feel less worried. I trudged up the stairs, fretting. Maybe I would go down before work tomorrow to check on him. I could take soup–we had to have a can of Campbell's around here somewhere. I realized all such plans","were canceled when I woke up early–my clock said four thirty–and sprinted to the bathroom. Charlie found me there a half hour later, lying on the floor, my cheek pressed against the cold edge of the bathtub.","were for naught as I pushed open the creaky door to his room and was immediately hit with the familiar scent of stale air and worn sheets. His bed was unmade, and his clothes were scattered all over the floor. It looked like he'd just gotten up and left, which was exactly what I was",booktection,member,300.0," were for the best.

I was in the kitchen, making soup, when I heard the front door open. I looked up to see a man in a dark suit, a white shirt, and a tie. He was standing in the hall, looking at the door.

""I'm sorry to bother",0.31095406360424027,0.26754385964912286,0.04341020395511741,0.37079468,0.36435658,0.0064381063
booktection_09189_A.txt,1,0,1.0,0.2884097035040431,0.0,-154.38862048787996,"Maybe God created the desert so that man could appreciate the date trees, he thought. He knew that in the caravan there was a man to whom he was to teach some of his secrets. The omens had told him so. He didn’t know the man yet, but his practiced","eye would recognize him when he appeared. He hoped that it would be someone as capable as his previous apprentice. It wasn’t exactly that they were secrets; God revealed his secrets easily to all his creatures. There were three hundred wells, fifty thousand date trees, and innumerable colored tents spread among them. The men of the oasis wanted to know if they had seen","intuition told him that this was the one. The stars had aligned in a peculiar pattern, and the wind had carried the whispers of the ancients to his ears. He had been waiting for this moment for what felt like an eternity, and now that it was finally here, he felt a mix of excitement and tre",booktection,member,300.0," eye would soon see him.

The caravan was a long way from the desert, but it was a long way from the desert. The caravan was a long way from the desert.

The caravan was a long way from the desert.

The caravan was a long way from the",0.28840970350404316,0.29380053908355797,-0.005390835579514808,0.47547886,0.48779753,-0.012318671
booktection_14710_A.txt,0,0,1.0,0.260752688172043,0.0,-160.9461861499149,"By your terms, it sounds like any legitimate business could be described as a pyramid scheme. And before Karl could answer: Wheres the CFO in all of this? Ezra Green is, in my opinion, a pawn of Orson Ortman, Karl said, and the PowerPoint skipped ahead several slides to a","graphic of the company masthead arrayed like a crime family: Orson at the top, followed by me and Elaine, then Delpy and Renhauser, all the way down to faceless gray boxes labeled Farm residents. I dont really think Ezra Green is engineering anything, Karl said. Hes passive. Everyones just doing their job except for Mr. Ortman, who invents his own rules. At best, theyre","diagram labeled ""Ortman's True Power Structure."" The slide depicted a complex web of connections, with Orson Ortman at the center, surrounded by various subsidiaries and shell companies. Ezra Green, the CFO, was shown as a key player in one of these subsidiaries, with a dotted line connecting him to Ort",booktection,non_member,300.0," slide of a man in a suit, who was wearing a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a suit, and a",0.260752688172043,0.260752688172043,0.0,0.5222405,0.079679236,0.44256127
booktection_10489_A.txt,0,0,1.0,0.2408759124087591,0.0,-160.46271480899304,"Unora took a layer of cloth from the middle of the table, revealing the oily blue stone. Empress Mokwo wrote of a stone that could command the waters and the winds. Even the gods heeded its call, she said. It was said to resemble a moon, so the Grand Empress",did expect it to be pale. Dumai watched her face. It had been a long time since she had seen her mother look nervous.,"named it Lunaria. Unora's eyes widened as she gazed at the stone, its surface glinting with an otherworldly light. She had heard the stories, of course, but to see it with her own eyes was a different matter altogether. The weight of history and legend settled upon her, and",booktection,non_member,300.0," had it carved into a stone to mark the place of her birth.

""I am the Grand Empress,"" said the stone. ""I am the one who rules the world.""

""I am the Grand Empress,"" said the stone. ""I am the one who rules the world.""

",0.24087591240875916,0.273972602739726,-0.03309669033096685,0.3804338,0.15266654,0.22776726
booktection_02011_A.txt,1,2,4.413599071995122e-06,0.25,0.0,-143.3682603269117,"Tarzan had to lift him that he might drink from the gourd. The fever had not been the result of infection, as D'Arnot had thought, but one of those that commonly attack whites in the jungles of Africa, and either kill or leave them as suddenly as D'Arnot's had left","him. Two days later, D'Arnot was tottering about the amphitheater, Tarzan's strong arm about him to keep him from falling.","him. Tarzan, however, had not been affected by the fever, and his robust physique and immunity to the disease had allowed him to nurse D'Arnot back to health. As the French officer sipped the cool water from the gourd, he gazed up at Tarzan with a mixture of gratitude and",booktection,member,300.0," him.

""I'll be back in a few days,"" Tarzan said. ""I'll be back in a few days.""

""I'll be back in a few days,"" D'Arnot said.

""I'll be back in a few days.""

""I'll be",0.25,0.20606060606060606,0.043939393939393945,0.5987649,0.5806231,0.018141806
booktection_02688_A.txt,1,1,3.5819415643345565e-05,0.25,0.0,-171.4760226632934,"How miserably unfortunate! Had Hepzibah but shrieked aloud,--had Clifford flung wide the door, and proclaimed Judge Pyncheon's death,--it would have been, however awful in itself, an event fruitful of good consequences to them. As I view it, it would have gone far towards obliterating the black stain on Clifford's character.""","""And how"" asked Phoebe, ""could any good come from what is so very dreadful?"" ""Because,"" said the artist, ""if the matter can be fairly considered and candidly interpreted, it must be evident that Judge Pyncheon could not have come unfairly to his end.","""For, had the truth been known, and the world been made acquainted with the circumstances of that midnight scene, the public would have seen, as Hepzibah and Clifford saw, that the Judge's death was a just retribution for his own crimes, and not the guilt of an innocent man. The dark and",booktection,member,300.0,"

""I am not so sure of that,"" said the lawyer. ""I have heard that he was a man of great personal courage, and that he was a man of great personal integrity. I have heard that he was a man of great personal integrity, and that he was a man of great personal courage.",0.25,0.23396226415094334,0.016037735849056656,0.33272386,0.24941531,0.08330855
booktection_03284_A.txt,1,1,9.0905950855813e-07,0.2562277580071174,0.0,-157.25845945833134,"Dill stopped and let Jem go ahead. When Jem put his foot on the bottom step, the step squeaked. He stood still, then tried his weight by degrees. The step was silent. Jem skipped two steps, put his foot on the porch, heaved himself to it, and teetered a long","moment. He regained his balance and dropped to his knees. He crawled to the window, raised his head and looked in.","moment, his arms outstretched for balance. Dill watched, his eyes fixed on Jem's precarious pose, as he slowly regained his footing. Jem stood still for a moment, then took a tentative step forward, his eyes scanning the porch for any sign of creaking or shifting. The porch seemed",booktection,member,300.0," way. He was a little dizzy, but he got to the porch and sat down.

""I'm sorry,"" he said. ""I'm sorry.""

""I'm sorry too,"" said Dill. ""I'm sorry I didn't tell you.""

""I'm sorry I didn",0.2562277580071174,0.2320441988950276,0.024183559112089803,0.55765593,0.41690147,0.14075446
booktection_14400_A.txt,0,5,5.335420283358872e-08,0.2962962962962963,0.0,-149.99512552283704,"This is wrong. Theres someone else in the game, and its not someone I recognize. My heart kicks up. Whats going on? the blond guy asks. Suddenly, the floodlights in the parking lot come up. They bathe the entire area in a brilliant white haze. The Halloween theme music begins","to play, and the other staff and guests emerge from their holding areas. I want my damn money back! yells one of the guests as he stalks up to the gate. Supposed to be a serial killer out here, right? Whose grandma is this? He gestures to the other side of the gate, and I realize the person approaching is an older woman in","to play, and the sound effects of howling wind and creaking trees fill the air. The blond guy looks around, confusion etched on his face. ""What's going on?"" he repeats, his voice rising in alarm. I glance around, trying to take in everything at once. The other players are",booktection,non_member,300.0,. The lights come up. The lights come down. The lights come up. The lights come down. The lights come up. The lights come down. The lights come up. The lights come down. The lights come up. The lights come down. The lights come up. The lights come down. The lights come,0.2962962962962963,0.2716049382716049,0.024691358024691357,0.3143034,0.1094452,0.2048582
booktection_01521_A.txt,1,1,4.125449777347967e-06,0.2857142857142857,0.0,-171.19207814268884,"When he returned he was not reassuring. ‘We have come too far to the north,’ he said, ‘and we must find some way to turn back southwards again. If we keep on as we are going we shall get up into the Ettendales far north of Rivendell. That is troll-country,","and little known to me. We could perhaps find our way through and come round to Rivendell from the north; but it would take too long, for I do not know the way, and our food would not last.","and we cannot afford to venture into it, not with the weight of the world's fate hanging over us. The Ettendales are treacherous enough in daylight, but at night, with the shadows and the mist, it's a place where even the bravest of travelers might lose their way. And then",booktection,member,300.0," and we must find a way to get there.’

‘We will find a way,’ said the elf. ‘We will find a way.’

‘We will find a way,’ said the elf. ‘We will find a way.’

‘We will find a way,’ said the elf. ‘",0.2857142857142857,0.2512820512820513,0.03443223443223442,0.41063958,0.3890767,0.021562874
booktection_04847_A.txt,1,0,1.0,0.2727272727272727,0.0,-134.43292271252722,"Music plays them out, and then there’s a woman reading a list of expected shortages in the Capitol—fresh fruit, solar batteries, soap. I watch her with uncharacteristic absorption, because I know everyone will be waiting for my reaction to the interview. But there’s no way I can process it all","so quickly—the joy of seeing Peeta alive and unharmed, his defense of my innocence in collaborating with the rebels, and his undeniable complicity with the Capitol now that he’s called for a cease-fire. Oh, he made it sound as if he were condemning both sides in the war. But at this point, with only minor victories for the rebels, a cease-fire could only result","My mind is a jumble of emotions, trying to make sense of the words spilling out of the woman's mouth. I glance around the room, searching for a familiar face, but everyone seems to be staring at me, waiting for my response. I feel a bead of sweat trickle down my forehead as I try",booktection,member,300.0,".

I’m not sure I’m ready to be a part of the conversation. I’m not sure I’m ready to be a part of the conversation.

I’m not sure I’m ready to be a part of the conversation.

I’m not sure I",0.2727272727272727,0.24517906336088158,0.02754820936639113,0.03850881,0.07167788,-0.03316907
booktection_13111_A.txt,0,0,1.0,0.211320754716981,0.0,-175.97276117873844,"I know, dear boy. Which is why I must warn you. With all great tasks comes sacrifice. The upload will not work unless you are connected to the neural network. And you yourself are not capable of such a thing. You lack the necessary components. He jerked his head back.","What? She turned toward the others. Nurse Ratched. Hap. Rambo. It must be one of you. One of you must do what Victor cannot. One of you must upload the virus. And with that, you will lose all you have known. No, Vic said, No. I wont let you. I wont let you do this.","""A component?"" he repeated, his voice laced with confusion. ""What do you mean? I'm perfectly fine, aren't I?"" He looked down at his hands, flexing his fingers as if expecting to see some hidden flaw. ""I can think, I can move, I can feel... what more could",booktection,non_member,300.0,"

""I'm sorry, but I have to go. I have to go.""

""You can't go. You're not allowed to go.""

""I'm not going to be a burden to you. I'm going to be a burden to the people who need me. I'm going",0.21132075471698109,0.26415094339622647,-0.05283018867924538,0.16218343,0.21010391,-0.04792048
booktection_11448_A.txt,0,0,1.0,0.2964285714285714,0.0,-161.15550449951843,"I warned you. One way or another, he said. He was silver and black-blue smoke, he was ash that was reshaped into sinews. He was real. But he shouldnt be. He shouldnt. They had not finished the spell. Yet he flickered into existence before her wide eyes. She stepped backward.","How? she asked. You gave me a voice. You drew my runes. You even joined the audience in watching me, he said, his mouth curling in glee, ash and smoke somehow able to smile.","Her heels clicked on the stone floor as she retreated, her heart racing in her chest. She had been warned, but she hadn't believed it. Not really. The words had been spoken in hushed tones, around campfires and in dark alleys, but she had dismissed them as mere superstition. Now,",booktection,non_member,300.0,"

""I'm sorry,"" she said. ""I'm sorry.""

""I'm sorry,"" he said. ""I'm sorry.""

""I'm sorry,"" she said. ""I'm sorry.""

""I'm sorry,"" he said. ""I'm sorry.""

""I",0.2964285714285714,0.17919075144508667,0.1172378199834847,0.37411565,0.28940284,0.0847128
booktection_05323_A.txt,1,0,1.0,0.2553763440860215,0.0,-174.7692185016349,"As Langdon considered the words, he began to wonder if the claim was perhaps not quite as bold as it seemed. In fairness to Edmond, in the four short decades of his life, the futurist had influenced history in astonishing ways. In addition to his legacy of technological innovation, tonight’s","presentation was clearly going to resonate for years to come. Moreover, his billions in personal wealth, according to various interviews, were all slated for donation to the two causes Edmond considered the twin pillars of the future—education and the environment. Langdon could not begin to imagine the positive influence his vast wealth was going to have in those areas.",revelation about the impending catastrophe had the potential to reshape the course of human events in ways both profound and far-reaching. Langdon's mind whirled with the implications as he recalled the countless times Edmond had predicted and helped shape the trajectory of modern society. From the development of the first computers to the creation,booktection,member,300.0," event was a chance to hear his voice.

“I’m not sure I’m ready to be a futurist,” he said. “I’m not sure I’m ready to be a futurist.”

“I’m not sure I’m ready to be a fut",0.2553763440860215,0.2446236559139785,0.010752688172043001,0.6422744,0.23538408,0.4068903
booktection_13749_A.txt,0,0,1.0,0.2647058823529411,0.0,-142.77154449559748,"Whos my big girl? Me! she cried in delight. Thats right, honey, you sure are. This one, he thought, carrying her into the living area, he could protect. For the moment. But his other daughter? God, he hoped he could. Hed have to find a way. His arms tightened around","his youngest. Have to. * * * Shed lied to her father. Again. God, when would she ever learn, Kristi wondered as she drove home. Yes, a security tech was scheduled, but she wasnt going jogging with Bella or anyone else for that matter. Not yet. Her stomach was queasy and she attributed the slight case of nausea to her lying and, of course,","the little girl, holding her close as he gazed out the window, his mind already racing with the possibilities. He had been trying to keep his daughters' lives as normal as possible, but it was getting harder by the day. The threats had been escalating, and he knew it was only a matter of time before",booktection,non_member,300.0," her.

""I'm so glad you're here,"" she said. ""I'm so glad you're here.""

""Me too,"" he said. ""I'm so glad you're here.""

""I'm so glad you're here,"" she said. ""I'm so glad you're",0.2647058823529411,0.24411764705882355,0.020588235294117574,0.5028217,0.21626122,0.28656048
booktection_12705_A.txt,0,0,1.0,0.2118055555555555,0.0,-176.73535232408904,"Weve spoken to scientists, data specialists. Weve planted informants on the Farm, people who are telling us that this stuff really, really does not work. Isnt that entrapment? Couldnt you argue, Karl said, that what Mr. Ortman is doing to these so-called NuLifers could also be defined as entrapment? I","just dont see how any of these people are trapped. People have choices. This is a free market. You can vote with your dollar for whatever type of business you want to. It doesnt seem right to police peoples freedom. Im not trying to police anything, Karl said. But it sounds like you are.","nodded, intrigued by the parallel. ""That's a good point, Karl. If we're accusing Mr. Ortman of entrapment, then aren't we doing the same thing? We're essentially manipulating the situation to get the results we want, rather than letting the NuLifers make their own choices.""

",booktection,non_member,300.0, think that is a very good point. I think that is a very good point. I think that is a very good point. I think that is a very good point. I think that is a very good point. I think that is a very good point. I think that is a very good point. I think,0.21180555555555558,0.26388888888888884,-0.05208333333333326,0.26457304,0.11085542,0.1537176
booktection_11077_A.txt,0,1,0.0002510836638975,0.2676056338028169,0.0,-160.89533897070214,"I dont want you to die. Then she started to cry again. Louise, Ian said off camera, and he sounded weary. Hey, Poppy, dont cry, Louise said, helplessly, from three thousand miles away. Were not going to die. The screen lurched to one side, then lifted and showed her Ians","face from way too close. Lying just makes it worse, he said. Im sorry, Louise said, but I just You shouldnt have told her about your parents in the first place, he said.","face, pale and drawn, but with a faint smile on his lips. He was holding a small, framed photograph of the two of them, taken on a sunny beach during a vacation they had shared years ago. Poppy's eyes widened as she took in the image, her tears momentarily forgotten. Ian's voice came",booktection,non_member,300.0," face.

""Ian, I'm so sorry,"" she said. ""I'm so sorry.""

""I'm sorry too,"" he said. ""I'm sorry I'm not a better man.""

""I'm sorry too,"" she said. ""I'm sorry I'm not a better",0.2676056338028169,0.2222222222222222,0.04538341158059467,0.22096527,0.37564677,-0.1546815
booktection_08156_A.txt,1,1,6.139312608866021e-05,0.2896341463414634,0.0,-133.31993804173544,"""Hungry, are you?"" ""Starving,"" said Harry, taking a large bite out of a pumpkin pasty. Ron had taken out a lumpy package and unwrapped it. There were four sandwiches inside. He pulled one of them apart and said, ""She always forgets I don't like corned beef."" ""Swap you for one","of these,"" said Harry, holding up a pasty. ""Go on -- "" ""You don't want this, it's all dry,"" said Ron. ""She hasn't got much time,"" he added quickly, ""you know, with five of us."" ""Go on, have a pasty,"" said Harry, who had never had anything to share before or, indeed, anyone to share it with. It was a nice feeling, sitting there","of mine,"" Harry said, offering Ron one of his turkey sandwiches. Ron's eyes lit up and he quickly swapped the two sandwiches. ""Thanks, mate,"" he said, taking a big bite of the turkey sandwich. ""I'm so glad I didn't have to eat that corned beef again,"" he said,",booktection,member,300.0," of these,"" said Harry. ""I'll eat it all."" ""I'll eat it all,"" said Harry. ""I'll eat it all,"" said Harry. ""I'll eat it all,"" said Harry. ""I'll eat it all,"" said Harry. ""I'll eat it all,"" said Harry. """,0.28963414634146345,0.323170731707317,-0.03353658536585358,0.57468027,0.55352044,0.021159828
booktection_12670_A.txt,0,0,1.0,0.2837078651685393,0.0,-156.26399986678734,"For a moment it was as if the whole sky was full of campfire embers that swirled among seagulls distressed at the commotion but otherwise unharmed. And then the beaches were empty, the parks were empty, the freeway and pier were empty, the seagulls were calm again and the only","people left alive on the planet were those whod reached Antarctica. Since there were no prisons in McMurdo City, Yotam was being held inside the museum, locked inside the exhibition hall, sleeping under the case containing the diaries with only the company of his dog Copper. Hed been confined to this space while the Senate decided how to handle his case.","sound was the gentle lapping of the waves against the shore. The sky slowly returned to its normal blue hue, as if the fiery spectacle had been nothing more than a vivid dream. But then, a lone figure emerged from the deserted streets, walking slowly towards the water's edge. It was a woman, her long",booktection,non_member,300.0," sound was the wind.

""I'm sorry,"" I said. ""I'm sorry I didn't tell you.""

""I know,"" he said. ""I know.""

""I'm sorry,"" I said again.

""I'm sorry,"" he said.

""I'm",0.2837078651685393,0.1853932584269663,0.098314606741573,0.1525001,0.11080149,0.041698605
booktection_15541_A.txt,0,1,9.400962881045416e-06,0.2825484764542936,0.0,-146.31924140639603,"Damant watched from the terrace, the boundary beyond which the comforting prickle of heat grew searing. By nightfall, the palace would be gone, but he would remain. Or perhaps he wouldn’t. His greatest joys and bitterest regrets had unfolded in its shadow. It had been the focus of his duty,","his life. What was he without it? “I remember suggesting that burning the portrait might make you feel better,” said Marida. Or did you grow so impatient waiting for a new Age of Fire that you decided to start your own?” He found her standing on the path behind him, distant enough for denial, close enough for comfort, gemstone-set chains glittering in her red","his loyalty, and his heart. He had given it everything, and in return, it had given him a sense of purpose, a sense of belonging. But now, as the sun dipped below the horizon, casting the palace in a warm, golden light, Damant felt a pang of uncertainty. The thought of leaving",booktection,non_member,300.0," his duty to the people of the city.

He had been a soldier, a soldier of the Empire. He had fought in the great war, and he had been a soldier of the Empire. He had fought in the great war, and he had been a soldier of the Empire. He had fought in the",0.2825484764542936,0.2991689750692521,-0.016620498614958512,0.3968929,0.19258219,0.20431072
