text,label,title,source,url,date,n_words,n_tokens,length_bucket
"""Nintendo Switch 2 announced, launches in 2025"". Gematsu. Retrieved December 4, 2025. - Romano, Sal (June 8, 2025). ""ROG Xbox Ally and ROG Xbox Ally X handheld devices announced"". Gematsu. Retrieved December 4, 2025. - Eadicicco, Lisa (October 22, 2025). ""Samsung's Big Answer to the Apple Vision Pro is here. I got to try it"". CNN. Retrieved June 9, 2026. - Petite, Steven (October 17, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,66,125,128
"""Atari Gamestation Go Is Still Available To Preorder At Amazon, Sold Out At Official Store"". GameSpot. Retrieved December 14, 2025. - Hindy, Joe (September 5, 2025). ""The Lenovo Legion Go 2 is finally available for pre-order"". Mashable. Retrieved December 4, 2025. - Davis, Wes (October 17, 2025). ""Atari Announces the Intellivision Sprint, Begins Reanimating Old Rivals"". IGN. Retrieved December 4, 2025.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,61,116,128
"- Romano, Sal (January 22, 2025). ""Earthblade canceled"". Gematsu. Retrieved January 22, 2025. - Romano, Sal (January 8, 2025). ""Transformers: Reactivate canceled as Splash Damage scales down and refocuses on other projects"". Gematsu. Retrieved January 8, 2025. - Kim, Seungju (February 20, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,43,92,64
"""넷마블 '데미스 리본' 개발 중단, 차기작 '칠대죄 오리진'에 집중"". ThisIsGame. Retrieved January 1, 2026. - Richardson, Tom (February 7, 2025). ""Football Manager 25 cancelled after two delays"". BBC News. Retrieved February 7, 2025. - Valentine, Rebekah (February 25, 2025). ""Warner Bros. Cancels Wonder Woman Game, Closes Three Studios"". IGN.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,49,125,128
"Retrieved February 25, 2025. - Romano, Sal (May 23, 2025). ""Battle Aces canceled"". Gematsu. Retrieved May 25, 2025. - Valentine, Rebekah (May 28, 2025). ""EA Cancels Black Panther Game, Closes Cliffhanger Games"". IGN. Retrieved December 3, 2025. - Romano, Sal (May 14, 2025). ""Kingdom Hearts Missing-Link canceled"". Gematsu. Retrieved May 14, 2025.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,52,118,128
"- Blake, Vikki (June 1, 2025). ""People Can Fly cancels two projects and confirms it will once again have to ""scale down"" its teams"". Eurogamer. Retrieved September 3, 2025. - Wilson, Tom (July 30, 2025). ""You Have 2 Days Left To Play This FREE Steam FPS Before It's Gone Forever"". Screen Rant. Retrieved December 15, 2025. - Bonthuys, Darryn (July 2, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,62,113,128
"""After A Decade, Rare's Everwild Canceled As Part Of Xbox Layoffs - Report"". GameSpot. Retrieved July 2, 2025. - Romano, Sal (July 2, 2025). ""Microsoft Gaming closes The Initiative, cancels Perfect Dark amid mass layoffs"". Gematsu. Retrieved July 2, 2025. - Romano, Sal (July 2, 2025). ""ZeniMax Online Studios MMORPG code-named 'Blackbird' canceled amid Microsoft Gaming layoffs [Update: President Matt Firor steps down]"". Gematsu.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,64,122,128
"Retrieved November 22, 2025. - Makuch, Eddie (August 7, 2025). ""Microsoft Cancels Another Xbox Game, Just Cause Dev's Contraband - Report"". GameSpot. Retrieved August 8, 2025. - Wolens, Joshua (October 9, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,32,68,64
"""Still in early access, Hyper Light Breaker's ending development and laying off staff: 'This was not our ideal path, but rather the only one available given the circumstances'. PC Gamer. Retrieved April 23, 2026. - Valentine, Rebekah (December 5, 2025). ""Developer of New Postal Game Shuts Down Studio After Game Was Announced, Then Canceled Over Gen AI Allegations"". IGN. Retrieved December 6, 2025. - Bud (December 6, 2024). ""Farewell to Alchemy Stars – Shutting Down in 2025 with Offline Edition Incoming"". GamerBraves. Archived from the original on September 3, 2025. Retrieved December 7, 2024. - Liszewski, Andrew (September 26, 2024). ""The Simpsons: Tapped Out taps out"". GamerBraves. Retrieved September 26, 2024.{{cite web}}: CS1 maint: url-status (link) - Chalk, Andy (January 30, 2025). ""As Elder Scrolls: Legends shuts down, a mod delivers the perfect dedication to the rampers, aggros, mids, late gamers, invaders, ropers, comboers, and everyone else who loved it: 'Whoever you are: You are Legends'.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,156,277,256
"PC Gamer. Archived from the original on July 14, 2025. Retrieved January 31, 2025. - Bošnjak, Dominik (February 17, 2025). ""EA Has Shut Down Yet Another Game"". Game Rant. Retrieved October 5, 2025. - Carter, Justin (September 24, 2025). ""Hood: Outlaws and Legends is shutting down in February 2025"". Game Developer. Retrieved December 15, 2025. - Dinsdale, Ryan (December 17, 2024).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,61,121,128
"""Dungeons & Dragons: Dark Alliance Going Offline After 3 Years"". IGN. Archived from the original on February 10, 2025. Retrieved June 25, 2025. - Bang, Seungeon (December 5, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,29,52,64
""". ThisIsGame. Retrieved April 10, 2026. - Becotte, Chase (January 7, 2025). ""NCAA Football 14 Servers Shutting Down in 2025"". Operation Sports. Retrieved December 15, 2025. - Reilly, Luke (March 13, 2025). ""Free-to-Play Shooter Spectre Divide Shutting Down Weeks After Console Launch"". IGN. Retrieved June 28, 2025. - Allsop, Ken (May 24, 2025). ""After raising over $200 million in pledges, one blockchain MMORPG is suddenly shut down"". PCGamesN. Archived from the original on May 26, 2025. Retrieved August 1, 2025. - Bang, Seungeon (February 20, 2025). ""넥슨 '메이플스토리 2', 10년 만에 서비스 종료"". ThisIsGame. Retrieved April 13, 2026. - McEvoy, Sophie (March 28, 2025). ""Square Enix to shut down War of Visions: Final Fantasy Brave Exvius in May 2025"". GamesIndustry.biz. Retrieved March 28, 2025. - Wales, Matt (February 24, 2025). ""Free-to-play Monster Hunter-like Dauntless is shutting down following mass studio layoffs"". Eurogamer. Retrieved February 24, 2025. - ""MultiVersus: Update"". MultiVersus. January 31, 2025. Archived from the original on June 2, 2025. Retrieved March 21, 2025. - ""XDefiant: Our Message to Players"". Ubisoft (Press release). December 3, 2024. Archived from the original on May 28, 2025. Retrieved December 4, 2024. - Kim, Seungju (April 29, 2025). ""크래프톤, '디펜스 더비' 서비스 종료 결정"". ThisIsGame. Retrieved April 13, 2026. - Brayton, Khris (May 5, 2025). ""EA Sports to Shut Down Madden NFL 21 & 22 Servers in 2025"". Yardbarker. Retrieved December 15, 2025. - Romano, Sal (February 6, 2025). ""Resident Evil Re:Verse to end service on June 30"". Gematsu. Retrieved February 6, 2025. - Dalton, Cooper (August 4, 2025). ""PS4 Console Exclusive Game is Shutting Down Forever on August 31"". Game Rant. Retrieved October 6, 2025. - Bošnjak, Dominik (August 2, 2025). ""PS4 Game Is Shutting Down Forever on October 29"". Game Rant. Retrieved December 14, 2025. - Romano, Sal (March 14, 2025). ""Star Wars: Hunters to end service on October 1"". Gematsu. Retrieved March 14, 2025. - Fischer, Tyler (August 1, 2025). ""EA Shutting Down Four Games Forever in October"". ComicBook.com. Retrieved September 7, 2025. - Han, Jihun (October 24, 2025). ""엔진 잃은 넥슨 자회사 '니트로 스튜디오', 결국 파산"". ThisIsGame. Retrieved April 14, 2026. - Sharp, Jamie (May 9, 2025). ""Popular PS4 survival game will kill its platinum trophy soon"". TrueTrophies. Retrieved December 15, 2025. - Stenbuck, Kite (August 25, 2025). ""Final Fantasy: Brave Exvius Japanese version will shut down on October 31"". RPG Site. Retrieved November 20, 2025. - Cayanan, Joanna (December 1, 2024). ""Grisaia: Phantom Trigger Anime's Creditless Opening Reveals January 1 TV Premiere, Opening, Ending Songs & Artists"". Anime News Network. Retrieved December 2, 2024. - Tai, Anita (November 9, 2024). ""Mahō Tsukai no Yakusoku - Promise of Wizard Anime's New Video Unveils Opening Song, January 6 Debut"". Anime News Network. Retrieved November 14, 2024. - Pineda, Rafael Antonio (December 10, 2024). ""Tasokare Hotel Anime's Trailer Reveals Ending Song, January 8 TV Debut"". Anime News Network. Retrieved January 5, 2025. - Mateo, Alex (November 14, 2024). ""Farmagia Anime's 1st Video Reveals Cast, Staff, Theme Songs, January 10 Debut"". Anime News Network. Retrieved November 14, 2024. - Mateo, Alex (July 29, 2024). ""Project Sekai: Colorful Stage feat.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,517,1090,256
"Hatsune Miku Smartphone Game Gets Anime Film"". Anime News Network. Retrieved July 29, 2024. - Wales, Matt (January 30, 2025). ""Devil May Cry's animated Netflix series gets April release date, Limp Bizkit opener"". Eurogamer. Retrieved January 30, 2025. - Evans, Greg (September 4, 2024). "". Deadline Hollywood. Retrieved September 4, 2024. - Hodgkins, Crystalyn (February 14, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,57,111,128
"""Nowlu Performs Ending Theme for Guilty Gear Strive: Dual Rulers Anime"". Anime News Network. Retrieved July 23, 2025. The anime will debut in Japan on April 5 at 10:30 p.m. on Tokyo MX. - Pineda, Rafael Antonio (February 27, 2025). ""Summer Pockets Anime Premieres on TV on April 7"". Anime News Network. Retrieved May 9, 2025. - Wiseman, Andreas (February 14, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,62,109,128
"""Home Sweet Home: Rebirth: Video Game Adaptation With Michele Morrone, William Moseley, Yaya Urassaya Sperbund & Alexander Lee Sells To North America, UK, Germany, Asia, More; First Look"". Deadline Hollywood. Retrieved February 27, 2025. - Squires, John (April 11, 2025). ""Friday, April 11 – These 8 New Horror Movies Released This Week"". Bloody Disgusting. Retrieved May 9, 2025. - Gajewski, Ryan (October 15, 2024).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,64,124,128
""". The Hollywood Reporter. Retrieved October 15, 2024.{{cite web}}: CS1 maint: deprecated archival service (link) - Cayanan, Joanna (March 22, 2025). ""Kamitsubaki City Under Construction TV Anime's New Video Reveals More Cast & Staff, July 3 Debut"". Anime News Network. Retrieved May 9, 2025. - Tai, Anita (April 26, 2025). ""Arknights: Rise from Ember TV Anime's Trailer Unveils Cast, Staff, Theme Songs, July 4 Debut"". Anime News Network. - Cayanan, Joanna (June 15, 2025). ""Palette's 9-nine- Ruler's Crown TV Anime's 2nd Promo Video Unveils Opening Song, July 5 Debut"". Anime News Network. Retrieved June 15, 2025. - Cayanan, Joanna (June 22, 2025). ""Nukitashi The Animation Reveals July 18 TV Debut With 3 Versions"". Anime News Network. Retrieved June 23, 2025. - Pineda, Rafael Antonio (May 7, 2025). ""Starwing Paradox Prequel Anime Film 'As One' Reveals More Staff, August 22 Debut in Teaser"". Anime News Network. Retrieved May 29, 2025. - Nightengale, Ed (March 28, 2025). ""Cult Japanese horror game The Exit 8 gets first film trailer"". Eurogamer. Retrieved March 28, 2025. - Hodgkins, Crystalyn (September 13, 2025). ""Gnosia TV Anime's Promo Video Reveals Theme Songs, October 11 Debut"". Anime News Network. Retrieved September 13, 2025. - Alexa, L'Wren (April 23, 2025). ""Netflix Announces Annecy 2025 Activities"". Animation World Network. Retrieved April 25, 2025. - Marnell, Blair (August 22, 2025). ""Splinter Cell: Deathwatch Trailer Puts Sam Fisher Back In Action"". GameSpot. Retrieved August 22, 2025. - Loo, Egan (July 13, 2025). ""Monster Strike Mobile Game's 1st TV Anime to Premiere in October"". Anime News Network. Retrieved July 13, 2025. - Hodgkins, Crystalyn (September 4, 2025). ""Monster Strike: Deadverse Reloaded TV Anime Reveals October 21 Debut, Full Staff, New Visual"". Anime News Network. Retrieved September 4, 2025. - Cayanan, Joanna (August 5, 2025). ""Disney Twisted-Wonderland Anime Reveals 1st Season's October 29 Debut"". Anime News Network. Retrieved August 5, 2025. - Couch, Aaron (April 10, 2024). "".",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,314,622,256
